,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC
321,compound_237,compound_42,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCC(O)CO,2.07099001450604,2.63827216398241,0.56728214947637
322,compound_42,compound_403,CCCCCCCCC(O)CO,CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.63827216398241,3.31875876262441,0.6804865986420001
323,compound_398,compound_42,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCC(O)CO,2.23657200643706,2.63827216398241,0.40170015754535
324,compound_42,compound_404,CCCCCCCCC(O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.63827216398241,3.27572413039921,0.6374519664167999
325,compound_397,compound_42,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCC(O)CO,2.23657200643706,2.63827216398241,0.40170015754535
326,compound_405,compound_42,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCC(O)CO,2.07058107428571,2.63827216398241,0.5676910896967002
327,compound_220,compound_42,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCC(O)CO,2.1739900222089,2.63827216398241,0.4642821417735101
328,compound_231,compound_42,CCCCCCCCOOCC,CCCCCCCCC(O)CO,2.3099812192113,2.63827216398241,0.3282909447711102
329,compound_232,compound_42,CCCCCCCCOOCCOCCOCC,CCCCCCCCC(O)CO,2.12499664639996,2.63827216398241,0.5132755175824499
330,compound_42,compound_251,CCCCCCCCC(O)CO,CCCCCCCCc1ccccc1OOCC,2.63827216398241,4.30495634117871,1.6666841771963
331,compound_223,compound_42,CCCCCCCCOCCOCCOCCO,CCCCCCCCC(O)CO,2.30980391997149,2.63827216398241,0.3284682440109199
332,compound_42,compound_406,CCCCCCCCC(O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.63827216398241,3.42021640338319,0.7819442394007798
333,compound_42,compound_407,CCCCCCCCC(O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.63827216398241,2.74472749489669,0.1064553309142799
334,compound_42,compound_408,CCCCCCCCC(O)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.63827216398241,2.92081875395238,0.2825465899699702
335,compound_399,compound_42,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCC(O)CO,1.63827216398241,2.63827216398241,1.0
336,compound_401,compound_42,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCC(O)CO,1.79588001734408,2.63827216398241,0.84239214663833
337,compound_402,compound_42,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCC(O)CO,2.22184874961636,2.63827216398241,0.4164234143660499
338,compound_43,compound_62,CCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1.60205999132796,2.65797231191253,1.05591232058457
339,compound_43,compound_227,CCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCOCOC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1.60205999132796,2.79588001734408,1.1938200260161198
340,compound_349,compound_48,CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,CCCCCCCCCC(O)CO,1.23657200643706,2.63808338133136,1.4015113748942998
341,compound_48,compound_49,CCCCCCCCCC(O)CO,CCCCCCCCCC(O)NCCOCCO,2.63808338133136,3.58502665202918,0.9469432706978202
342,compound_48,compound_60,CCCCCCCCCC(O)CO,CCCCCCCCCCC(O)CO,2.63808338133136,3.74496883665445,1.10688545532309
343,compound_221,compound_48,CCCCCCCCOCC(O)CO,CCCCCCCCCC(O)CO,2.23702150913226,2.63808338133136,0.4010618721990999
344,compound_393,compound_48,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCCC(O)CO,2.16115090926275,2.63808338133136,0.4769324720686096
345,compound_48,compound_210,CCCCCCCCCC(O)CO,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.63808338133136,2.6779875614176,0.03990418008624
346,compound_394,compound_48,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCC(O)CO,2.15490195998574,2.63808338133136,0.4831814213456198
347,compound_50,compound_49,CCCCCCCCCC(O)NCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCO,2.29903682184045,3.58502665202918,1.28598983018873
348,compound_51,compound_49,CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCO,2.19300648631789,3.58502665202918,1.39202016571129
349,compound_210,compound_49,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCC(O)NCCOCCO,2.6779875614176,3.58502665202918,0.9070390906115802
350,compound_51,compound_50,CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCOCCOCCO,2.19300648631789,2.29903682184045,0.10603033552256
351,compound_29,compound_52,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,0.0969100130080563,3.16749108729376,3.070581074285704
352,compound_53,compound_52,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,3.11918640771921,3.16749108729376,0.0483046795745498
353,compound_54,compound_52,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,3.04575749056068,3.16749108729376,0.1217335967330797
354,compound_294,compound_52,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCCCCCC(O)OCCOCCOCCOCC,0.0409586076789063,3.16749108729376,3.1265324796148537
355,compound_52,compound_214,CCCCCCCCCC(O)OCCOCCOCCOCC,CCCCCCCCCc1ccccc1OOCCOCC,3.16749108729376,3.37695756575362,0.2094664784598601
356,compound_52,compound_215,CCCCCCCCCC(O)OCCOCCOCCOCC,CCCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,3.16749108729376,3.32799455497705,0.1605034676832901
357,compound_295,compound_53,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,1.0,3.11918640771921,2.11918640771921
358,compound_29,compound_53,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,0.0969100130080563,3.11918640771921,3.0222763947111537
359,compound_34,compound_53,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,1.13076828026902,3.11918640771921,1.98841812745019
360,compound_54,compound_53,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,3.04575749056068,3.11918640771921,0.0734289171585298
361,compound_55,compound_53,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,3.0,3.11918640771921,0.1191864077192099
362,compound_294,compound_53,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,0.0409586076789063,3.11918640771921,3.078227800040304
363,compound_53,compound_215,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,3.11918640771921,3.32799455497705,0.20880814725784
364,compound_212,compound_53,CCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,2.51999305704285,3.11918640771921,0.59919335067636
365,compound_55,compound_54,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,3.0,3.04575749056068,0.0457574905606801
366,compound_54,compound_215,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,3.04575749056068,3.32799455497705,0.2822370644163698
367,compound_212,compound_54,CCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,2.51999305704285,3.04575749056068,0.5257644335178302
368,compound_55,compound_61,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,3.0,3.52287874528034,0.5228787452803401
369,compound_212,compound_55,CCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,2.51999305704285,3.0,0.4800069429571501
370,compound_59,compound_60,CCCCCCCCCCC(O)CCO,CCCCCCCCCCC(O)CO,3.73015451431274,3.74496883665445,0.0148143223417096
371,compound_62,compound_59,CCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCCCC(O)CCO,2.65797231191253,3.73015451431274,1.07218220240021
372,compound_203,compound_59,CCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCC(O)CCO,3.22199353857649,3.73015451431274,0.5081609757362502
373,compound_198,compound_59,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(O)CCO,3.09199779882745,3.73015451431274,0.6381567154852901
374,compound_382,compound_59,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCC(O)CCO,3.22184874961636,3.73015451431274,0.50830576469638
375,compound_389,compound_59,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCC(O)CCO,3.39794000867204,3.73015451431274,0.3322145056407
376,compound_199,compound_59,CCCCCCCCCCOCCOCCOCCOCCO,CCCCCCCCCCC(O)CCO,3.16749108729376,3.73015451431274,0.5626634270189803
377,compound_59,compound_387,CCCCCCCCCCC(O)CCO,CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,3.73015451431274,4.48148606012211,0.7513315458093701
378,compound_59,compound_388,CCCCCCCCCCC(O)CCO,CCCCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,3.73015451431274,4.63827216398241,0.9081176496696696
379,compound_197,compound_60,CCCCCCCCCCN(C)C(=O)COCOCOCO,CCCCCCCCCCC(O)CO,2.88941028970075,3.74496883665445,0.8555585469536999
380,compound_62,compound_60,CCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCCCC(O)CO,2.65797231191253,3.74496883665445,1.0869965247419198
381,compound_221,compound_60,CCCCCCCCOCC(O)CO,CCCCCCCCCCC(O)CO,2.23702150913226,3.74496883665445,1.50794732752219
382,compound_203,compound_60,CCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCC(O)CO,3.22199353857649,3.74496883665445,0.5229752980779598
383,compound_198,compound_60,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(O)CO,3.09199779882745,3.74496883665445,0.6529710378269997
384,compound_382,compound_60,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCC(O)CO,3.22184874961636,3.74496883665445,0.5231200870380897
385,compound_389,compound_60,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCC(O)CO,3.39794000867204,3.74496883665445,0.3470288279824096
386,compound_384,compound_60,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCC(O)CO,2.69897000433602,3.74496883665445,1.0459988323184295
387,compound_385,compound_60,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCC(O)CO,3.15490195998574,3.74496883665445,0.5900668766687098
388,compound_386,compound_60,CCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCCCC(O)CO,3.60205999132796,3.74496883665445,0.1429088453264899
389,compound_60,compound_387,CCCCCCCCCCC(O)CO,CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,3.74496883665445,4.48148606012211,0.7365172234676605
390,compound_60,compound_388,CCCCCCCCCCC(O)CO,CCCCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,3.74496883665445,4.63827216398241,0.8933033273279598
391,compound_70,compound_64,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,3.39804859586648,3.85725331306458,0.4592047171981002
392,compound_71,compound_70,CCCCCCCCCCCC(O)NCCOCCOCCO,CCCCCCCCCCCC(O)NCCOCCO,3.29200425357707,3.39804859586648,0.1060443422894099
393,compound_70,compound_73,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCC(O)OCCOCC,3.39804859586648,4.48148606012211,1.0834374642556304
394,compound_70,compound_74,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCC(O)OCCOCCOCC,3.39804859586648,4.2839966563652,0.8859480604987198
395,compound_70,compound_72,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCC(O)NCCOCCOCCOCCO,3.39804859586648,3.61101121487529,0.21296261900881
396,compound_70,compound_194,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,3.39804859586648,3.52302353424047,0.1249749383739899
397,compound_71,compound_64,CCCCCCCCCCCC(O)NCCOCCOCCO,CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,3.29200425357707,3.85725331306458,0.5652490594875101
398,compound_71,compound_73,CCCCCCCCCCCC(O)NCCOCCOCCO,CCCCCCCCCCCC(O)OCCOCC,3.29200425357707,4.48148606012211,1.1894818065450403
399,compound_71,compound_74,CCCCCCCCCCCC(O)NCCOCCOCCO,CCCCCCCCCCCC(O)OCCOCCOCC,3.29200425357707,4.2839966563652,0.9919924027881296
400,compound_71,compound_72,CCCCCCCCCCCC(O)NCCOCCOCCO,CCCCCCCCCCCC(O)NCCOCCOCCOCCO,3.29200425357707,3.61101121487529,0.31900696129822
401,compound_74,compound_73,CCCCCCCCCCCC(O)OCCOCCOCC,CCCCCCCCCCCC(O)OCCOCC,4.2839966563652,4.48148606012211,0.1974894037569106
402,compound_75,compound_73,CCCCCCCCCCCC(O)OCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCC,4.19382002601611,4.48148606012211,0.2876660341060004
403,compound_76,compound_73,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCC,4.19382002601611,4.48148606012211,0.2876660341060004
404,compound_194,compound_73,CCCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCCC(O)OCCOCC,3.52302353424047,4.48148606012211,0.9584625258816404
405,compound_353,compound_74,CCCCCCCCCCCC(=O)N(C)CC(=O)O,CCCCCCCCCCCC(O)OCCOCCOCC,3.63078414258986,4.2839966563652,0.6532125137753395
406,compound_63,compound_74,CCCCCCCCCCCC(=O)N(CCO)CCO,CCCCCCCCCCCC(O)OCCOCCOCC,3.57839607313017,4.2839966563652,0.7056005832350296
407,compound_354,compound_74,CCCCCCCCCCCC(=O)N(C)CC(O)CO,CCCCCCCCCCCC(O)OCCOCCOCC,3.63827216398241,4.2839966563652,0.6457244923827896
408,compound_75,compound_74,CCCCCCCCCCCC(O)OCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCC,4.19382002601611,4.2839966563652,0.0901766303490898
409,compound_76,compound_74,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCC,4.19382002601611,4.2839966563652,0.0901766303490898
410,compound_77,compound_74,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCC,4.06048074738138,4.2839966563652,0.2235159089838196
411,compound_194,compound_74,CCCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCCC(O)OCCOCCOCC,3.52302353424047,4.2839966563652,0.7609731221247298
412,compound_75,compound_76,CCCCCCCCCCCC(O)OCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.19382002601611,4.19382002601611,0.0
413,compound_77,compound_75,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCC,4.06048074738138,4.19382002601611,0.1333392786347298
414,compound_78,compound_75,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCC,4.08618614761628,4.19382002601611,0.10763387839983
415,compound_77,compound_76,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.06048074738138,4.19382002601611,0.1333392786347298
416,compound_78,compound_76,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.08618614761628,4.19382002601611,0.10763387839983
417,compound_79,compound_76,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,3.96257350205938,4.19382002601611,0.2312465239567296
418,compound_195,compound_76,CCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,3.52302353424047,4.19382002601611,0.6707964917756399
419,compound_77,compound_78,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,4.06048074738138,4.08618614761628,0.0257054002348997
420,compound_79,compound_77,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,3.96257350205938,4.06048074738138,0.0979072453219997
421,compound_80,compound_77,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,4.0,4.06048074738138,0.0604807473813799
422,compound_195,compound_77,CCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,3.52302353424047,4.06048074738138,0.5374572131409101
423,compound_79,compound_78,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,3.96257350205938,4.08618614761628,0.1236126455568995
424,compound_80,compound_78,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,4.0,4.08618614761628,0.0861861476162797
425,compound_195,compound_78,CCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,3.52302353424047,4.08618614761628,0.5631626133758099
426,compound_79,compound_80,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,3.96257350205938,4.0,0.0374264979406198
427,compound_195,compound_79,CCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,3.52302353424047,3.96257350205938,0.4395499678189103
428,compound_81,compound_80,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,3.85387196432176,4.0,0.1461280356782399
429,compound_195,compound_80,CCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,3.52302353424047,4.0,0.4769764657595301
430,compound_81,compound_82,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,3.85387196432176,5.67778070526608,1.8239087409443195
431,compound_83,compound_82,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,5.63827216398241,5.67778070526608,0.0395085412836699
432,compound_88,compound_85,CCCCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCCCCCC(O)CCO,3.72101788313456,4.69279336929321,0.9717754861586504
433,compound_184,compound_85,CCCCCCCCCCCCOOCCOCC,CCCCCCCCCCCCC(O)CCO,4.48095996135166,4.69279336929321,0.2118334079415502
434,compound_183,compound_85,CCCCCCCCCCCCOOCC,CCCCCCCCCCCCC(O)CCO,4.63808338133136,4.69279336929321,0.05470998796185
435,compound_185,compound_85,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCC(O)CCO,4.2839966563652,4.69279336929321,0.4087967129280105
436,compound_163,compound_85,CCCCCCCCCCCCN(C)C.Cl,CCCCCCCCCCCCC(O)CCO,2.59598588943481,4.69279336929321,2.0968074798584
437,compound_169,compound_85,CCCCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCCCC(O)CCO,4.2839966563652,4.69279336929321,0.4087967129280105
438,compound_85,compound_170,CCCCCCCCCCCCC(O)CCO,CCCCCCCCCCCCOCCOCCOCCOCCO,4.69279336929321,5.39794000867204,0.7051466393788299
439,compound_178,compound_88,CCCCCCCCCCCCOCOC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,3.63808338133136,3.72101788313456,0.0829345018032001
440,compound_86,compound_87,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.30980391997149,4.56863623584101,0.2588323158695207
441,compound_185,compound_86,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.2839966563652,4.30980391997149,0.02580726360629
442,compound_190,compound_86,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.0,4.30980391997149,0.3098039199714897
443,compound_189,compound_86,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.08597434830367,4.30980391997149,0.22382957166782
444,compound_188,compound_86,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.05998184499234,4.30980391997149,0.24982207497915
445,compound_187,compound_86,CCCCCCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.19402364928244,4.30980391997149,0.1157802706890498
446,compound_186,compound_86,CCCCCCCCCCCCOOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.19402364928244,4.30980391997149,0.1157802706890498
447,compound_191,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.56863623584101,0.5686362358410104
448,compound_190,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.56863623584101,0.5686362358410104
449,compound_189,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.08597434830367,4.56863623584101,0.4826618875373407
450,compound_188,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.05998184499234,4.56863623584101,0.5086543908486707
451,compound_93,compound_94,CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,5.0,5.04575749056068,0.0457574905606801
452,compound_159,compound_93,CCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,4.56895805466411,5.0,0.43104194533589
453,compound_159,compound_94,CCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.56895805466411,5.04575749056068,0.4767994358965701
454,compound_99,compound_98,CCCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,5.76955107862173,5.77989191195995,0.01034083333822
455,compound_144,compound_98,CCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,5.45605605751709,5.77989191195995,0.3238358544428603
456,compound_144,compound_99,CCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,5.45605605751709,5.76955107862173,0.3134950211046403
457,compound_400,compound_221,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCC(O)CO,1.69897000433602,2.23702150913226,0.5380515047962398
458,compound_237,compound_221,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCOCC(O)CO,2.07099001450604,2.23702150913226,0.1660314946262198
459,compound_221,compound_403,CCCCCCCCOCC(O)CO,CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.23702150913226,3.31875876262441,1.0817372534921503
460,compound_398,compound_221,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOCC(O)CO,2.23657200643706,2.23702150913226,0.0004495026951998
461,compound_221,compound_404,CCCCCCCCOCC(O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.23702150913226,3.27572413039921,1.03870262126695
462,compound_397,compound_221,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOCC(O)CO,2.23657200643706,2.23702150913226,0.0004495026951998
463,compound_405,compound_221,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCOCC(O)CO,2.07058107428571,2.23702150913226,0.16644043484655
464,compound_220,compound_221,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCC(O)CO,2.1739900222089,2.23702150913226,0.0630314869233599
465,compound_221,compound_228,CCCCCCCCOCC(O)CO,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.23702150913226,2.35704112059021,0.1200196114579501
466,compound_221,compound_231,CCCCCCCCOCC(O)CO,CCCCCCCCOOCC,2.23702150913226,2.3099812192113,0.07295971007904
